system_id,timestamp_utc,lat,lon,num_panels,panel_area_m2,panel_efficiency,inverter_efficiency,tilt_deg,azimuth_deg,inverter_max_ac_kw,ghi_w_m2,temperature_C,poa_w_m2,system_capacity_kw,pvwatts_pred_kwh,your_baseline_kwh,measured_ac_kwh,hour_of_day,day_of_year
sys_5,2025-09-09T18:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,242.92,10.28,220.16,0.764,0.1601,0.1537,0.1468,18,252
sys_5,2025-09-09T19:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,173.88,7.77,157.59,0.764,0.1146,0.11,0.108,19,252
sys_5,2025-09-09T20:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,106.91,8.01,96.89,0.764,0.0705,0.0677,0.0689,20,252
sys_5,2025-09-09T21:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,119.79,8.47,108.57,0.764,0.079,0.0758,0.0695,21,252
sys_5,2025-09-09T22:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,73.89,9.13,66.97,0.764,0.0487,0.0468,0.0466,22,252
sys_5,2025-09-09T23:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,58.12,9.04,52.67,0.764,0.0383,0.0368,0.0353,23,252
sys_5,2025-09-10T00:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,0.0,13.84,0.0,0.764,0.0,0.0,0.0,0,253
sys_5,2025-09-10T01:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,26.05,14.87,23.61,0.764,0.0172,0.0165,0.0139,1,253
sys_5,2025-09-10T02:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,47.76,14.41,43.28,0.764,0.0315,0.0302,0.0303,2,253
sys_5,2025-09-10T03:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,93.88,14.64,85.09,0.764,0.0619,0.0594,0.0647,3,253
sys_5,2025-09-10T04:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,148.29,16.68,134.39,0.764,0.0977,0.0938,0.0936,4,253
sys_5,2025-09-10T05:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,242.11,15.78,219.43,0.764,0.1596,0.1532,0.1437,5,253
sys_5,2025-09-10T06:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,270.0,18.51,244.7,0.764,0.178,0.1709,0.1403,6,253
sys_5,2025-09-10T07:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,265.41,16.57,240.55,0.764,0.175,0.168,0.1569,7,253
sys_5,2025-09-10T08:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,250.36,18.37,226.9,0.764,0.165,0.1584,0.1568,8,253
sys_5,2025-09-10T09:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,281.39,16.17,255.02,0.764,0.1855,0.1781,0.184,9,253
sys_5,2025-09-10T10:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,376.0,13.19,340.77,0.764,0.2479,0.2379,0.2232,10,253
sys_5,2025-09-10T11:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,317.5,13.04,287.75,0.764,0.2093,0.2009,0.2008,11,253
sys_5,2025-09-10T12:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,307.62,12.04,278.8,0.764,0.2028,0.1947,0.188,12,253
sys_5,2025-09-10T13:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,378.39,11.91,342.94,0.764,0.2494,0.2394,0.2441,13,253
sys_5,2025-09-10T14:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,334.4,11.45,303.07,0.764,0.2204,0.2116,0.2114,14,253
sys_5,2025-09-10T15:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,295.35,8.28,267.68,0.764,0.1947,0.1869,0.1954,15,253
sys_5,2025-09-10T16:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,325.21,4.62,294.74,0.764,0.2144,0.2058,0.1857,16,253
sys_5,2025-09-10T17:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,280.71,10.33,254.41,0.764,0.185,0.1776,0.1672,17,253
sys_5,2025-09-10T18:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,260.32,6.84,235.93,0.764,0.1716,0.1647,0.1611,18,253
sys_5,2025-09-10T19:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,222.03,8.43,201.23,0.764,0.1464,0.1405,0.146,19,253
sys_5,2025-09-10T20:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,170.92,6.59,154.9,0.764,0.1127,0.1082,0.1045,20,253
sys_5,2025-09-10T21:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,64.03,10.11,58.03,0.764,0.0422,0.0405,0.0391,21,253
sys_5,2025-09-10T22:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,98.37,8.52,89.15,0.764,0.0648,0.0622,0.0616,22,253
sys_5,2025-09-10T23:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,53.65,11.44,48.63,0.764,0.0354,0.034,0.0309,23,253
sys_5,2025-09-11T00:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,61.05,13.0,55.33,0.764,0.0402,0.0386,0.0382,0,254
sys_5,2025-09-11T01:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,66.41,17.34,60.19,0.764,0.0438,0.042,0.0378,1,254
sys_5,2025-09-11T02:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,85.23,14.27,77.24,0.764,0.0562,0.0539,0.0512,2,254
sys_5,2025-09-11T03:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,131.17,17.21,118.88,0.764,0.0865,0.083,0.0866,3,254
sys_5,2025-09-11T04:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,189.12,15.26,171.4,0.764,0.1247,0.1197,0.1234,4,254
sys_5,2025-09-11T05:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,196.5,19.43,178.09,0.764,0.1295,0.1243,0.1238,5,254
sys_5,2025-09-11T06:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,216.61,16.1,196.31,0.764,0.1428,0.1371,0.1296,6,254
sys_5,2025-09-11T07:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,250.83,18.61,227.33,0.764,0.1653,0.1587,0.1494,7,254
sys_5,2025-09-11T08:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,274.5,17.22,248.78,0.764,0.1809,0.1737,0.1586,8,254
sys_5,2025-09-11T09:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,341.92,17.29,309.88,0.764,0.2254,0.2164,0.1914,9,254
sys_5,2025-09-11T10:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,389.0,13.78,352.56,0.764,0.2564,0.2462,0.2494,10,254
sys_5,2025-09-11T11:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,356.91,12.53,323.47,0.764,0.2353,0.2259,0.2545,11,254
sys_5,2025-09-11T12:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,350.4,13.14,317.57,0.764,0.231,0.2217,0.2098,12,254
sys_5,2025-09-11T13:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,293.04,11.37,265.58,0.764,0.1932,0.1854,0.1714,13,254
sys_5,2025-09-11T14:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,288.31,11.03,261.3,0.764,0.19,0.1824,0.1716,14,254
sys_5,2025-09-11T15:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,315.09,8.32,285.57,0.764,0.2077,0.1994,0.2128,15,254
sys_5,2025-09-11T16:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,280.03,10.84,253.79,0.764,0.1846,0.1772,0.1663,16,254
sys_5,2025-09-11T17:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,263.45,9.09,238.77,0.764,0.1737,0.1667,0.1672,17,254
sys_5,2025-09-11T18:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,235.76,5.08,213.67,0.764,0.1554,0.1492,0.1362,18,254
sys_5,2025-09-11T19:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,227.99,7.61,206.63,0.764,0.1503,0.1443,0.1367,19,254
sys_5,2025-09-11T20:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,117.17,10.98,106.19,0.764,0.0772,0.0741,0.0755,20,254
sys_5,2025-09-11T21:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,163.21,9.86,147.92,0.764,0.1076,0.1033,0.0942,21,254
sys_5,2025-09-11T22:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,28.18,9.74,25.54,0.764,0.0186,0.0178,0.0167,22,254
sys_5,2025-09-11T23:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,38.52,11.76,34.91,0.764,0.0254,0.0244,0.0245,23,254
sys_5,2025-09-12T00:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,62.96,10.33,57.06,0.764,0.0415,0.0398,0.0425,0,255
sys_5,2025-09-12T01:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,46.09,13.32,41.77,0.764,0.0304,0.0292,0.0267,1,255
sys_5,2025-09-12T02:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,49.09,15.57,44.49,0.764,0.0324,0.0311,0.0318,2,255
sys_5,2025-09-12T03:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,151.43,14.49,137.24,0.764,0.0998,0.0958,0.1007,3,255
sys_5,2025-09-12T04:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,148.21,15.96,134.33,0.764,0.0977,0.0938,0.0964,4,255
sys_5,2025-09-12T05:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,161.85,15.31,146.68,0.764,0.1067,0.1024,0.1009,5,255
sys_5,2025-09-12T06:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,260.09,16.35,235.72,0.764,0.1714,0.1646,0.1619,6,255
sys_5,2025-09-12T07:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,276.18,17.01,250.3,0.764,0.182,0.1748,0.172,7,255
sys_5,2025-09-12T08:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,271.88,16.2,246.41,0.764,0.1792,0.1721,0.1599,8,255
sys_5,2025-09-12T09:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,355.18,15.6,321.91,0.764,0.2341,0.2248,0.2219,9,255
sys_5,2025-09-12T10:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,342.23,13.62,310.16,0.764,0.2256,0.2166,0.2252,10,255
sys_5,2025-09-12T11:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,319.65,13.38,289.7,0.764,0.2107,0.2023,0.187,11,255
sys_5,2025-09-12T12:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,321.81,12.19,291.66,0.764,0.2121,0.2036,0.1883,12,255
sys_5,2025-09-12T13:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,325.21,11.02,294.74,0.764,0.2144,0.2058,0.2132,13,255
sys_5,2025-09-12T14:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,295.83,8.74,268.11,0.764,0.195,0.1872,0.1794,14,255
sys_5,2025-09-12T15:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,297.07,8.93,269.24,0.764,0.1958,0.188,0.1892,15,255
sys_5,2025-09-12T16:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,242.4,6.52,219.69,0.764,0.1598,0.1534,0.1344,16,255
sys_5,2025-09-12T17:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,236.85,8.51,214.66,0.764,0.1561,0.1499,0.1282,17,255
sys_5,2025-09-12T18:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,257.67,7.2,233.53,0.764,0.1699,0.1631,0.1477,18,255
sys_5,2025-09-12T19:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,229.14,7.35,207.67,0.764,0.151,0.145,0.1352,19,255
sys_5,2025-09-12T20:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,106.13,9.57,96.18,0.764,0.07,0.0672,0.0594,20,255
sys_5,2025-09-12T21:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,147.26,9.8,133.46,0.764,0.0971,0.0932,0.0907,21,255
sys_5,2025-09-12T22:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,78.57,11.04,71.21,0.764,0.0518,0.0497,0.0466,22,255
sys_5,2025-09-12T23:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,33.95,8.97,30.77,0.764,0.0224,0.0215,0.0211,23,255
sys_5,2025-09-13T00:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,0.0,12.66,0.0,0.764,0.0,0.0,0.0,0,256
sys_5,2025-09-13T01:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,63.61,14.37,57.65,0.764,0.0419,0.0403,0.0384,1,256
sys_5,2025-09-13T02:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,34.32,13.49,31.11,0.764,0.0226,0.0217,0.0221,2,256
sys_5,2025-09-13T03:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,87.03,14.0,78.88,0.764,0.0574,0.0551,0.0607,3,256
sys_5,2025-09-13T04:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,168.89,17.01,153.07,0.764,0.1113,0.1069,0.1005,4,256
sys_5,2025-09-13T05:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,246.57,15.64,223.46,0.764,0.1625,0.156,0.1582,5,256
sys_5,2025-09-13T06:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,254.46,21.18,230.61,0.764,0.1677,0.161,0.1382,6,256
sys_5,2025-09-13T07:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,275.81,18.54,249.97,0.764,0.1818,0.1745,0.1601,7,256
sys_5,2025-09-13T08:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,305.0,16.72,276.42,0.764,0.201,0.193,0.1979,8,256
sys_5,2025-09-13T09:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,323.14,15.57,292.86,0.764,0.213,0.2045,0.2065,9,256
sys_5,2025-09-13T10:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,349.77,13.35,317.0,0.764,0.2306,0.2213,0.2055,10,256
sys_5,2025-09-13T11:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,301.26,8.78,273.03,0.764,0.1986,0.1906,0.1949,11,256
sys_5,2025-09-13T12:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,288.21,14.72,261.2,0.764,0.19,0.1824,0.1792,12,256
sys_5,2025-09-13T13:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,349.41,9.42,316.67,0.764,0.2303,0.2211,0.2199,13,256
sys_5,2025-09-13T14:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,301.96,9.73,273.67,0.764,0.199,0.1911,0.1912,14,256
sys_5,2025-09-13T15:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,342.7,10.66,310.59,0.764,0.2259,0.2169,0.2165,15,256
sys_5,2025-09-13T16:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,310.85,7.95,281.72,0.764,0.2049,0.1967,0.2075,16,256
sys_5,2025-09-13T17:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,259.83,5.6,235.49,0.764,0.1713,0.1644,0.1624,17,256
sys_5,2025-09-13T18:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,258.62,8.26,234.39,0.764,0.1705,0.1637,0.1721,18,256
sys_5,2025-09-13T19:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,189.73,5.47,171.96,0.764,0.1251,0.1201,0.1171,19,256
sys_5,2025-09-13T20:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,147.85,8.11,134.0,0.764,0.0975,0.0936,0.0875,20,256
sys_5,2025-09-13T21:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,135.48,10.41,122.79,0.764,0.0893,0.0857,0.0731,21,256
sys_5,2025-09-13T22:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,102.18,11.77,92.6,0.764,0.0674,0.0647,0.0605,22,256
sys_5,2025-09-13T23:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,8.37,11.85,7.59,0.764,0.0055,0.0053,0.0056,23,256
sys_5,2025-09-14T00:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,12.04,10.15,10.92,0.764,0.0079,0.0076,0.0069,0,257
sys_5,2025-09-14T01:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,45.25,12.95,41.01,0.764,0.0298,0.0286,0.029,1,257
sys_5,2025-09-14T02:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,115.31,12.28,104.51,0.764,0.076,0.073,0.066,2,257
sys_5,2025-09-14T03:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,133.61,17.24,121.1,0.764,0.0881,0.0846,0.0873,3,257
sys_5,2025-09-14T04:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,200.4,16.42,181.62,0.764,0.1321,0.1268,0.1341,4,257
sys_5,2025-09-14T05:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,202.79,13.81,183.79,0.764,0.1337,0.1283,0.0014,5,257
sys_5,2025-09-14T06:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,237.45,14.9,215.2,0.764,0.1565,0.1503,0.1485,6,257
sys_5,2025-09-14T07:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,263.18,15.52,238.52,0.764,0.1735,0.1665,0.1556,7,257
sys_5,2025-09-14T08:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,334.01,17.28,302.72,0.764,0.2202,0.2114,0.1835,8,257
sys_5,2025-09-14T09:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,321.56,14.81,291.43,0.764,0.212,0.2035,0.2038,9,257
sys_5,2025-09-14T10:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,313.58,14.32,284.2,0.764,0.2067,0.1984,0.1916,10,257
sys_5,2025-09-14T11:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,329.12,11.25,298.28,0.764,0.2169,0.2083,0.1924,11,257
sys_5,2025-09-14T12:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,295.94,11.84,268.22,0.764,0.1951,0.1873,0.1971,12,257
sys_5,2025-09-14T13:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,336.38,12.02,304.86,0.764,0.2217,0.2129,0.2136,13,257
sys_5,2025-09-14T14:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,341.41,9.7,309.42,0.764,0.225,0.216,0.1908,14,257
sys_5,2025-09-14T15:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,353.93,9.14,320.77,0.764,0.2333,0.224,0.2258,15,257
sys_5,2025-09-14T16:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,276.39,5.62,250.49,0.764,0.1822,0.1749,0.165,16,257
sys_5,2025-09-14T17:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,236.63,7.66,214.46,0.764,0.156,0.1497,0.1484,17,257
sys_5,2025-09-14T18:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,275.07,9.26,249.3,0.764,0.1813,0.1741,0.1855,18,257
sys_5,2025-09-14T19:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,226.15,5.14,204.96,0.764,0.1491,0.1431,0.1369,19,257
sys_5,2025-09-14T20:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,163.74,6.33,148.4,0.764,0.1079,0.1036,0.1053,20,257
sys_5,2025-09-14T21:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,131.81,7.7,119.46,0.764,0.0869,0.0834,0.0726,21,257
sys_5,2025-09-14T22:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,109.48,10.1,99.22,0.764,0.0722,0.0693,0.0685,22,257
sys_5,2025-09-14T23:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,11.11,9.36,10.07,0.764,0.0073,0.007,0.0072,23,257
sys_5,2025-09-15T00:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,0.0,13.49,0.0,0.764,0.0,0.0,0.0,0,258
sys_5,2025-09-15T01:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,1.3,15.41,1.18,0.764,0.0009,0.0008,0.0007,1,258
sys_5,2025-09-15T02:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,106.39,16.4,96.42,0.764,0.0701,0.0673,0.0717,2,258
sys_5,2025-09-15T03:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,135.47,14.58,122.78,0.764,0.0893,0.0857,0.0849,3,258
sys_5,2025-09-15T04:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,172.54,18.1,156.38,0.764,0.1137,0.1092,0.1117,4,258
sys_5,2025-09-15T05:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,234.51,19.24,212.54,0.764,0.1546,0.1484,0.1442,5,258
sys_5,2025-09-15T06:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,242.17,16.24,219.48,0.764,0.1596,0.1532,0.1624,6,258
sys_5,2025-09-15T07:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,236.63,19.23,214.46,0.764,0.156,0.1497,0.1545,7,258
sys_5,2025-09-15T08:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,295.97,17.73,268.24,0.764,0.1951,0.1873,0.218,8,258
sys_5,2025-09-15T09:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,275.6,15.65,249.78,0.764,0.1817,0.1744,0.1758,9,258
sys_5,2025-09-15T10:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,275.02,13.6,249.25,0.764,0.1813,0.174,0.1584,10,258
sys_5,2025-09-15T11:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,344.4,13.45,312.13,0.764,0.227,0.2179,0.2163,11,258
sys_5,2025-09-15T12:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,325.78,10.03,295.25,0.764,0.2147,0.2062,0.2051,12,258
sys_5,2025-09-15T13:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,343.61,12.36,311.42,0.764,0.2265,0.2174,0.2091,13,258
sys_5,2025-09-15T14:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,327.59,10.4,296.9,0.764,0.2159,0.2073,0.1808,14,258
sys_5,2025-09-15T15:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,318.85,7.33,288.98,0.764,0.2102,0.2018,0.2202,15,258
sys_5,2025-09-15T16:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,282.25,6.18,255.8,0.764,0.1861,0.1786,0.1633,16,258
sys_5,2025-09-15T17:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,287.81,7.14,260.84,0.764,0.1897,0.1821,0.194,17,258
sys_5,2025-09-15T18:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,227.05,6.74,205.78,0.764,0.1497,0.1437,0.1551,18,258
sys_5,2025-09-15T19:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,202.18,5.18,183.24,0.764,0.1333,0.1279,0.1339,19,258
sys_5,2025-09-15T20:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,199.39,9.76,180.71,0.764,0.1314,0.1262,0.12,20,258
sys_5,2025-09-15T21:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,113.32,9.56,102.7,0.764,0.0747,0.0717,0.072,21,258
sys_5,2025-09-15T22:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,120.89,10.35,109.57,0.764,0.0797,0.0765,0.0706,22,258
sys_5,2025-09-15T23:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,16.09,7.89,14.58,0.764,0.0106,0.0102,0.0087,23,258
sys_5,2025-09-16T00:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,0.0,11.38,0.0,0.764,0.0,0.0,0.0,0,259
sys_5,2025-09-16T01:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,0.1,16.09,0.09,0.764,0.0001,0.0001,0.0001,1,259
sys_5,2025-09-16T02:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,80.24,16.26,72.72,0.764,0.0529,0.0508,0.0493,2,259
sys_5,2025-09-16T03:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,110.08,18.44,99.76,0.764,0.0726,0.0697,0.0682,3,259
sys_5,2025-09-16T04:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,164.91,14.9,149.46,0.764,0.1087,0.1044,0.0988,4,259
sys_5,2025-09-16T05:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,187.98,17.53,170.36,0.764,0.1239,0.119,0.0003,5,259
sys_5,2025-09-16T06:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,218.98,17.95,198.46,0.764,0.1443,0.1386,0.1436,6,259
sys_5,2025-09-16T07:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,208.9,16.96,189.33,0.764,0.1377,0.1322,0.1252,7,259
sys_5,2025-09-16T08:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,248.57,17.84,225.28,0.764,0.1638,0.1573,0.1676,8,259
sys_5,2025-09-16T09:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,318.23,14.6,288.42,0.764,0.2098,0.2014,0.2242,9,259
sys_5,2025-09-16T10:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,303.6,16.19,275.15,0.764,0.2001,0.1921,0.1842,10,259
sys_5,2025-09-16T11:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,275.66,12.41,249.83,0.764,0.1817,0.1744,0.1741,11,259
sys_5,2025-09-16T12:00:00,4.4302,-27.5,12,1.965,0.162,0.952,25,150,10.0,359.49,10.38,325.81,0.764,0.237,0.2275,0.2443,12,259
